Packet Counter,Source,Destination,Timestamp,Protocol
2290,192.168.2.111,192.168.2.107,2020-09-06 23:34:02.749554,6
2291,192.168.2.107,192.168.2.111,2020-09-06 23:34:02.749565,6
2292,192.168.2.111,192.168.2.107,2020-09-06 23:34:02.749933,6
2293,192.168.2.107,192.168.2.111,2020-09-06 23:34:02.749941,6
2294,192.168.2.111,192.168.2.107,2020-09-06 23:34:02.750498,6
2295,192.168.2.107,192.168.2.111,2020-09-06 23:34:02.750516,6
2296,192.168.2.111,192.168.2.107,2020-09-06 23:34:02.750656,6
2297,192.168.2.107,192.168.2.111,2020-09-06 23:34:02.750672,6
2298,192.168.2.111,192.168.2.107,2020-09-06 23:34:02.750739,6
2299,192.168.2.107,192.168.2.111,2020-09-06 23:34:02.750747,6
2300,192.168.2.111,192.168.2.107,2020-09-06 23:34:02.751018,6
2301,192.168.2.107,192.168.2.111,2020-09-06 23:34:02.751025,6
2302,192.168.2.111,192.168.2.107,2020-09-06 23:34:02.757317,6
2303,192.168.2.107,192.168.2.111,2020-09-06 23:34:02.757344,6
2304,192.168.2.111,192.168.2.107,2020-09-06 23:34:02.757366,6
2305,192.168.2.107,192.168.2.111,2020-09-06 23:34:02.757374,6
2306,192.168.2.108,192.168.2.1,2020-09-06 23:34:03.055256,17
2307,192.168.2.1,192.168.2.108,2020-09-06 23:34:03.057016,17
2308,192.168.2.108,192.168.2.1,2020-09-06 23:34:03.057968,17
2309,192.168.2.1,192.168.2.108,2020-09-06 23:34:03.059520,17
2310,192.168.2.107,192.168.2.77,2020-09-06 23:34:03.134745,17
2311,192.168.2.111,192.168.2.107,2020-09-06 23:34:03.145119,6
2312,192.168.2.107,192.168.2.111,2020-09-06 23:34:03.145153,6
2313,192.168.2.111,192.168.2.107,2020-09-06 23:34:03.148408,6
2314,192.168.2.107,192.168.2.111,2020-09-06 23:34:03.148425,6
2315,192.168.2.111,192.168.2.107,2020-09-06 23:34:03.150492,6
2316,192.168.2.107,192.168.2.111,2020-09-06 23:34:03.150528,6
2317,192.168.2.111,192.168.2.107,2020-09-06 23:34:03.150567,6
2318,192.168.2.107,192.168.2.111,2020-09-06 23:34:03.150577,6
2319,192.168.2.111,192.168.2.107,2020-09-06 23:34:03.151610,6
2320,192.168.2.107,192.168.2.111,2020-09-06 23:34:03.151630,6
2321,192.168.2.111,192.168.2.107,2020-09-06 23:34:03.151647,6
2322,192.168.2.107,192.168.2.111,2020-09-06 23:34:03.151655,6
2323,192.168.2.111,192.168.2.107,2020-09-06 23:34:03.152029,6
2324,192.168.2.107,192.168.2.111,2020-09-06 23:34:03.152040,6
2325,192.168.2.111,192.168.2.107,2020-09-06 23:34:03.152069,6
2326,192.168.2.107,192.168.2.111,2020-09-06 23:34:03.152078,6
2327,192.168.2.77,192.168.2.107,2020-09-06 23:34:03.155897,17
2328,192.168.2.111,192.168.2.107,2020-09-06 23:34:03.158254,6
2329,192.168.2.107,192.168.2.111,2020-09-06 23:34:03.158263,6
2330,192.168.2.111,192.168.2.107,2020-09-06 23:34:03.158297,6
2331,192.168.2.107,192.168.2.111,2020-09-06 23:34:03.158305,6
2332,192.168.2.107,192.168.2.77,2020-09-06 23:34:03.227344,17
2333,192.168.2.107,192.168.2.77,2020-09-06 23:34:03.227394,17
2334,192.168.2.107,192.168.2.77,2020-09-06 23:34:03.239367,17
2335,192.168.2.77,192.168.2.107,2020-09-06 23:34:03.256241,17
2336,192.168.2.107,192.168.2.77,2020-09-06 23:34:03.540778,6
2337,192.168.2.107,192.168.2.77,2020-09-06 23:34:03.540800,17
2338,192.168.2.77,192.168.2.107,2020-09-06 23:34:03.555883,17
2339,192.168.2.77,192.168.2.107,2020-09-06 23:34:03.562923,17
2340,192.168.2.107,192.168.2.77,2020-09-06 23:34:03.583254,17
2341,192.168.2.77,192.168.2.107,2020-09-06 23:34:03.586783,6
2342,192.168.2.111,192.168.2.107,2020-09-06 23:34:03.647164,6
2343,192.168.2.107,192.168.2.111,2020-09-06 23:34:03.647188,6
2344,192.168.2.111,192.168.2.107,2020-09-06 23:34:03.654943,6
2345,192.168.2.107,192.168.2.111,2020-09-06 23:34:03.654978,6
2346,192.168.2.111,192.168.2.107,2020-09-06 23:34:03.655849,6
2347,192.168.2.107,192.168.2.111,2020-09-06 23:34:03.655861,6
2348,192.168.2.111,192.168.2.107,2020-09-06 23:34:03.656049,6
2349,192.168.2.107,192.168.2.111,2020-09-06 23:34:03.656059,6
2350,192.168.2.111,192.168.2.77,2020-09-06 23:34:03.656741,6
2351,192.168.2.111,192.168.2.77,2020-09-06 23:34:03.657129,6
2352,192.168.2.111,192.168.2.77,2020-09-06 23:34:03.657471,6
2353,192.168.2.111,192.168.2.77,2020-09-06 23:34:03.657798,6
2354,192.168.2.111,192.168.2.77,2020-09-06 23:34:03.658116,6
2355,192.168.2.111,192.168.2.77,2020-09-06 23:34:03.658419,6
2356,192.168.2.111,192.168.2.77,2020-09-06 23:34:03.658717,6
2357,192.168.2.111,192.168.2.77,2020-09-06 23:34:03.659533,6
2358,192.168.2.77,192.168.2.111,2020-09-06 23:34:03.660078,6
2359,192.168.2.77,192.168.2.111,2020-09-06 23:34:03.662327,6
2360,192.168.2.107,192.168.2.77,2020-09-06 23:34:03.665825,17
2361,192.168.2.107,192.168.2.77,2020-09-06 23:34:03.665863,17
2362,192.168.2.77,192.168.2.107,2020-09-06 23:34:03.688645,17
2363,192.168.2.111,192.168.2.107,2020-09-06 23:34:03.748281,6
2364,192.168.2.107,192.168.2.111,2020-09-06 23:34:03.748310,6
2365,192.168.2.111,192.168.2.107,2020-09-06 23:34:03.755885,6
2366,192.168.2.107,192.168.2.111,2020-09-06 23:34:03.755903,6
2367,192.168.2.111,192.168.2.107,2020-09-06 23:34:03.756807,6
2368,192.168.2.107,192.168.2.111,2020-09-06 23:34:03.756819,6
2369,192.168.2.111,192.168.2.107,2020-09-06 23:34:03.756950,6
2370,192.168.2.107,192.168.2.111,2020-09-06 23:34:03.756960,6
2371,192.168.2.111,192.168.2.77,2020-09-06 23:34:03.760844,6
2372,192.168.2.77,192.168.2.111,2020-09-06 23:34:03.824425,6
2373,192.168.2.111,192.168.2.107,2020-09-06 23:34:03.949498,6
2374,192.168.2.107,192.168.2.111,2020-09-06 23:34:03.949534,6
2375,192.168.2.111,192.168.2.107,2020-09-06 23:34:03.956632,6
2376,192.168.2.107,192.168.2.111,2020-09-06 23:34:03.956652,6
2377,192.168.2.111,192.168.2.107,2020-09-06 23:34:03.957739,6
2378,192.168.2.107,192.168.2.111,2020-09-06 23:34:03.957757,6
2379,192.168.2.111,192.168.2.107,2020-09-06 23:34:03.958112,6
2380,192.168.2.107,192.168.2.111,2020-09-06 23:34:03.958123,6
2381,192.168.2.107,192.168.2.77,2020-09-06 23:34:04.166842,17
2382,192.168.2.107,192.168.2.77,2020-09-06 23:34:04.166891,17
2383,192.168.2.107,192.168.2.77,2020-09-06 23:34:04.176943,17
2384,192.168.2.77,192.168.2.107,2020-09-06 23:34:04.188070,17
2385,192.168.2.111,192.168.2.107,2020-09-06 23:34:04.250744,6
2386,192.168.2.107,192.168.2.111,2020-09-06 23:34:04.250768,6
2387,192.168.2.111,192.168.2.107,2020-09-06 23:34:04.257700,6
2388,192.168.2.107,192.168.2.111,2020-09-06 23:34:04.257721,6
2389,192.168.2.111,192.168.2.107,2020-09-06 23:34:04.258666,6
2390,192.168.2.107,192.168.2.111,2020-09-06 23:34:04.258681,6
2391,192.168.2.111,192.168.2.107,2020-09-06 23:34:04.259031,6
2392,192.168.2.107,192.168.2.111,2020-09-06 23:34:04.259044,6
2393,192.168.2.107,192.168.2.77,2020-09-06 23:34:04.571992,6
2394,192.168.2.107,192.168.2.77,2020-09-06 23:34:04.571998,17
2395,192.168.2.77,192.168.2.107,2020-09-06 23:34:04.577666,17
2396,192.168.2.107,192.168.2.77,2020-09-06 23:34:04.598827,17
2397,192.168.2.77,192.168.2.97,2020-09-06 23:34:04.604666,6
2398,192.168.2.97,192.168.2.77,2020-09-06 23:34:04.604761,6
2399,192.168.2.77,192.168.2.107,2020-09-06 23:34:04.626588,6
2400,192.168.2.107,192.168.2.77,2020-09-06 23:34:04.634655,17
2401,192.168.2.107,192.168.2.77,2020-09-06 23:34:04.634689,17
2402,192.168.2.107,192.168.2.77,2020-09-06 23:34:04.634711,17
2403,192.168.2.111,192.168.2.107,2020-09-06 23:34:04.652487,6
2404,192.168.2.107,192.168.2.111,2020-09-06 23:34:04.652518,6
2405,192.168.2.77,192.168.2.107,2020-09-06 23:34:04.658646,17
2406,192.168.2.111,192.168.2.107,2020-09-06 23:34:04.659168,6
2407,192.168.2.107,192.168.2.111,2020-09-06 23:34:04.659221,6
2408,192.168.2.111,192.168.2.107,2020-09-06 23:34:04.659863,6
2409,192.168.2.107,192.168.2.111,2020-09-06 23:34:04.659876,6
2410,192.168.2.111,192.168.2.107,2020-09-06 23:34:04.660295,6
2411,192.168.2.107,192.168.2.111,2020-09-06 23:34:04.660321,6
2412,192.168.2.108,192.168.2.97,2020-09-06 23:34:05.069809,1
2413,192.168.2.97,192.168.2.108,2020-09-06 23:34:05.069838,1
2414,192.168.2.108,192.168.2.97,2020-09-06 23:34:05.100932,1
2415,192.168.2.97,192.168.2.108,2020-09-06 23:34:05.100972,1
2416,192.168.2.108,192.168.2.97,2020-09-06 23:34:05.132090,1
2417,192.168.2.97,192.168.2.108,2020-09-06 23:34:05.132090,1
2418,192.168.2.108,192.168.2.97,2020-09-06 23:34:05.166094,1
2419,192.168.2.97,192.168.2.108,2020-09-06 23:34:05.166094,1
2420,192.168.2.111,192.168.2.77,2020-09-06 23:34:05.171117,6
2421,192.168.2.111,192.168.2.77,2020-09-06 23:34:05.171246,6
2422,192.168.2.111,192.168.2.77,2020-09-06 23:34:05.171315,6
2423,192.168.2.111,192.168.2.77,2020-09-06 23:34:05.171501,6
2424,192.168.2.77,192.168.2.111,2020-09-06 23:34:05.173906,6
2425,192.168.2.108,192.168.2.97,2020-09-06 23:34:05.194709,1
2426,192.168.2.97,192.168.2.108,2020-09-06 23:34:05.194738,1
2427,192.168.2.107,192.168.2.77,2020-09-06 23:34:05.197938,17
2428,192.168.2.107,192.168.2.77,2020-09-06 23:34:05.197980,17
2429,192.168.2.77,192.168.2.107,2020-09-06 23:34:05.228998,17
2430,192.168.2.107,192.168.2.77,2020-09-06 23:34:05.291234,17
2431,192.168.2.107,192.168.2.77,2020-09-06 23:34:05.291272,17
2432,192.168.2.77,192.168.2.107,2020-09-06 23:34:05.306781,17
2433,192.168.2.111,192.168.2.77,2020-09-06 23:34:05.573363,6
2434,192.168.2.77,192.168.2.111,2020-09-06 23:34:05.629062,6
2435,192.168.2.111,192.168.2.77,2020-09-06 23:34:05.778884,6
2436,192.168.2.111,192.168.2.77,2020-09-06 23:34:05.778962,6
2437,192.168.2.77,192.168.2.111,2020-09-06 23:34:05.781581,6
2438,192.168.2.107,192.168.2.77,2020-09-06 23:34:05.793083,6
2439,192.168.2.107,192.168.2.77,2020-09-06 23:34:05.793228,17
2440,192.168.2.111,192.168.2.77,2020-09-06 23:34:05.796357,6
2441,192.168.2.111,192.168.2.77,2020-09-06 23:34:05.796434,6
2442,192.168.2.111,192.168.2.77,2020-09-06 23:34:05.797253,6
2443,192.168.2.77,192.168.2.111,2020-09-06 23:34:05.798551,6
2444,192.168.2.77,192.168.2.107,2020-09-06 23:34:05.801635,17
2445,192.168.2.107,192.168.2.77,2020-09-06 23:34:05.817506,17
2446,192.168.2.107,192.168.2.77,2020-09-06 23:34:05.821380,17
2447,192.168.2.107,192.168.2.77,2020-09-06 23:34:05.821417,17
2448,192.168.2.107,192.168.2.77,2020-09-06 23:34:05.821436,17
2449,192.168.2.107,192.168.2.77,2020-09-06 23:34:05.821456,17
2450,192.168.2.107,192.168.2.77,2020-09-06 23:34:05.821475,17
2451,192.168.2.107,192.168.2.77,2020-09-06 23:34:05.821494,17
2452,192.168.2.77,192.168.2.107,2020-09-06 23:34:05.826198,17
2453,192.168.2.77,192.168.2.107,2020-09-06 23:34:05.845735,6
2454,192.168.2.77,192.168.2.111,2020-09-06 23:34:05.845738,6
2455,192.168.2.107,192.168.2.77,2020-09-06 23:34:05.848759,17
2456,192.168.2.107,192.168.2.77,2020-09-06 23:34:06.196375,17
2457,192.168.2.77,192.168.2.107,2020-09-06 23:34:06.212488,17
2458,192.168.2.107,192.168.2.77,2020-09-06 23:34:06.292729,17
2459,192.168.2.107,192.168.2.77,2020-09-06 23:34:06.292804,17
2460,192.168.2.77,192.168.2.107,2020-09-06 23:34:06.309643,17
2461,192.168.2.107,192.168.2.77,2020-09-06 23:34:06.792022,17
2462,192.168.2.107,192.168.2.77,2020-09-06 23:34:06.792107,17
2463,192.168.2.107,192.168.2.77,2020-09-06 23:34:06.792149,17
2464,192.168.2.77,192.168.2.107,2020-09-06 23:34:06.803181,17
2465,192.168.2.107,192.168.2.77,2020-09-06 23:34:06.817546,17
2466,192.168.2.77,192.168.2.107,2020-09-06 23:34:07.404485,6
